,rv5,return
2006-08-02,0.007467814508171263,0.0016731433189430662
2006-08-03,0.006803890885770208,-0.0005782469900834069
2006-08-06,0.004848578209885884,-0.002598420496199969
2006-08-07,0.00839337852257139,-0.003469854246399789
2006-08-08,0.00852791624538721,-0.004492547575142704
2006-08-09,0.006782841446726468,0.004256600206041083
2006-08-10,0.0048440505649471706,-0.0037195856779491374
2006-08-13,0.0068429686738953,0.0012624271836014138
2006-08-14,0.007768917954876831,0.013409142298607155
2006-08-15,0.00451640356432083,0.007618803977139876
2006-08-16,0.004198611395105422,0.0018282316377556923
2006-08-17,0.003993103402958418,0.0034775150833764104
2006-08-20,0.0038149109204621673,-0.003007497930655492
2006-08-21,0.0042342226995339535,0.0004697963403783582
2006-08-22,0.004139990356960992,-0.00473113352831334
2006-08-23,0.004769071775957739,0.002642315648233694
2006-08-24,0.0038495277259400535,-0.0005479769369374842
2006-08-27,0.0037040485117871363,0.005197536908656433
2006-08-28,0.004293898881035952,0.0019565048497757888
2006-08-29,0.00398875293718879,-0.00015331309630485385
2006-08-30,0.002942293966469433,-0.0005444514019919888
2006-08-31,0.005178656788148043,0.005476992785433501
2006-09-04,0.0032731311590242303,0.002057582533851205
2006-09-05,0.004749303772752781,-0.010238213818587366
2006-09-06,0.006037755872661423,-0.0047644836100934245
2006-09-07,0.004216813125283904,0.0037025366076391896
2006-09-10,0.005921174862960458,0.00045415883253574214
2006-09-11,0.004490112550122135,0.010297727136778992
2006-09-12,0.003581939797136211,0.0038543896097290283
2006-09-13,0.0036873116432538083,-0.0012831465420550462
2006-09-14,0.00530285829130453,0.002435814489013163
2006-09-17,0.004131501961758157,0.0014616730045843432
2006-09-18,0.004409668111471247,-0.002174350351139883
2006-09-19,0.006075028548935503,0.005181848688659574
2006-09-20,0.0057738352426899234,-0.005508030055975771
2006-09-21,0.004301053044000899,-0.0025752554352086953
2006-09-24,0.006214106082588348,0.009214422026840603
2006-09-25,0.005373988389537858,0.0072315799899391265
2006-09-26,0.005743297744511284,0.00035908792055015646
2006-09-27,0.004067649549823706,0.0013977182846475352
2006-09-28,0.003208376659019651,-0.0022881936253170134
2006-10-01,0.003930853111036051,-0.003126677886606916
2006-10-02,0.0049597868217494895,0.002070549435137975
2006-10-03,0.00449568806890308,0.011600963100261766
2006-10-04,0.003628693491532758,0.002234654336665087
2006-10-05,0.005783060451306678,-0.002138357683640235
2006-10-08,0.003322945705131322,0.00040730634072553895
2006-10-09,0.003706932264127131,0.0019158156765333707
2006-10-10,0.005159201858304373,-0.002449050275356015
2006-10-11,0.004189018086466111,0.009496285411698944
2006-10-12,0.0030790070689135644,0.0020452078542685668
2006-10-15,0.0023712102387908563,0.00261820458922264
2006-10-16,0.004655068900028592,-0.003533999178241405
2006-10-17,0.007042856734948184,0.0010256336017498574
2006-10-18,0.0036197309435254716,0.0009002251170595787
2006-10-19,0.002810838348867126,0.000950577364480243
2006-10-22,0.0051753467531586135,0.006047861977151754
2006-10-23,0.005256323592790354,0.0004938702093294872
2006-10-24,0.00514352506867826,0.0034936938908990017
2006-10-25,0.004796843960315814,0.0048865968721757466
2006-10-26,0.005759701322058705,-0.007690733177656199
2006-10-30,0.0037421855031249188,-0.00026125008312664037
2006-10-31,0.005092893871794022,-0.0003484396472458462
2006-11-01,0.004733836717104594,-0.00681895331549098
2006-11-02,0.004367598593154881,-0.000716646709233496
2006-11-03,0.00620342242428634,-0.0016986012591714485
2006-11-06,0.005074668305490192,0.010721481685450096
2006-11-07,0.004425254901323335,0.002469074483013729
2006-11-08,0.006332603785430864,0.0021671768012220837
2006-11-09,0.004981641643646088,-0.005020555716080391
2006-11-10,0.00398430521579886,0.0012249085568234142
2006-11-13,0.003981426572252815,0.002900450120042222
2006-11-14,0.006068330486401387,0.006213726868555306
2006-11-15,0.003780398749878404,0.0026880676805097104
2006-11-16,0.00452928985775915,0.001959522904053798
2006-11-17,0.004863986764170078,0.0008855309121898676
2006-11-20,0.004120997079261086,0.0
2006-11-21,0.002814094663586524,0.001291183395428365
2006-11-22,0.0035207455205820966,0.0023782578730151263
2006-11-24,0.005402731854041389,-0.0036408888068626077
2006-11-27,0.00615218503070965,-0.013445206295854065
2006-11-28,0.006330273473946469,0.0031349120234187345
2006-11-29,0.006428245460714284,0.009074654850461317
2006-11-30,0.007157807535636796,0.0011428409409469254
2006-12-01,0.007572198687139581,-0.0031602831945201685
2006-12-04,0.004824579875164386,0.008883370482030329
2006-12-05,0.004674002126530079,0.004207311618414066
2006-12-06,0.003128978094950973,-0.001265997531005816
2006-12-07,0.004839293468742467,-0.004077629423517239
2006-12-08,0.004592994845595845,0.0017323644000773917
2006-12-11,0.0029404768693781793,0.0021966350728157744
2006-12-12,0.004978701726350063,-0.0009985164717327556
2006-12-13,0.005127065707303798,0.0015858298131977012
2006-12-14,0.00447871471183899,0.008214437578419323
2006-12-15,0.0044447880117929476,0.0011569895724123627
2006-12-18,0.003547354760722615,-0.0030601669070431377
2006-12-19,0.005503425288070394,0.0021416968312225775
2006-12-20,0.0026845744143126522,-0.001368752648494695
2006-12-21,0.004423962806422676,-0.003560500542192316
2006-12-22,0.004602792008815595,-0.00513787495460042
2006-12-26,0.0025511318499407062,0.004559681300032764
2006-12-27,0.0046023261975717995,0.006881333407315681
2006-12-28,0.003306627577154887,-0.0020194236081317366
2006-12-29,0.0047467182840623895,-0.0051370216973923525
2007-01-03,0.006712733998939702,-0.0005151565519403874
2007-01-04,0.006503752874613664,0.0010935092503483775
2007-01-05,0.006293528531443653,-0.006146205211870781
2007-01-08,0.0058046086199667075,0.002288906186909847
2007-01-09,0.005580445860641791,-0.00043895049060142224
2007-01-10,0.005338351984659245,0.0018818807376311843
2007-01-11,0.003895477075149525,0.006298989318206307
2007-01-12,0.0036037063821298065,0.004569001858783174
2007-01-16,0.003762671028998456,0.0011040768105457699
2007-01-17,0.004729251229025489,-0.0006916523430362036
2007-01-18,0.004994818426450064,-0.003633783444174496
2007-01-19,0.0033769320029293456,0.0032143672653387146
2007-01-22,0.004278637108943314,-0.0052294848345486545
2007-01-23,0.004367050792630388,0.003543055291123739
2007-01-24,0.004125702227979668,0.008369125112231635
2007-01-25,0.004647506135473346,-0.010809330795408226
2007-01-26,0.005739558020209762,-0.0012012519753062877
2007-01-29,0.004541487880916088,-0.001350496090465225
2007-01-30,0.004707453409011501,0.005426078783774479
2007-01-31,0.006425064188218504,0.006983059123132194
2007-02-01,0.004718173536966482,0.005013549831489649
2007-02-02,0.003581863750180428,0.0018106181778900052
2007-02-05,0.0030567814586018364,-0.0008910778832115836
2007-02-06,0.003273077055444265,0.0005250722094907142
2007-02-07,0.003288496586383343,0.0014839102024144172
2007-02-08,0.005249454615077532,-0.0010626700236841475
2007-02-09,0.005236996356392355,-0.007101884299610588
2007-02-12,0.00346012514899603,-0.003085078825178738
2007-02-13,0.004587411066994509,0.00719992546735695
2007-02-14,0.004984562601104394,0.007540280835249909
2007-02-15,0.003057618965535086,0.001291244444361255
2007-02-16,0.0030894994242034956,-0.0009133141920438597
2007-02-20,0.004025500060170972,0.002703186464318457
2007-02-21,0.005447839769148869,-0.0014673215106260939
2007-02-22,0.005267013770627527,-0.0008580774786922375
2007-02-23,0.00419730015910784,-0.0033501099308051556
2007-02-26,0.004943503805613262,-0.0009789458500992884
2007-02-27,0.01674287965384091,-0.03421007776196333
2007-02-28,0.011034975883480671,0.0038183483613907603
2007-03-01,0.019491393066351108,-0.0024702884003921237
2007-03-02,0.00862502259847174,-0.011484408813907339
2007-03-05,0.013017726693551375,-0.009184477136455284
2007-03-06,0.010652178378106517,0.015057860782648199
2007-03-07,0.005843183851212454,-0.0024903574367106385
2007-03-08,0.008638234396368629,0.006838967801315641
2007-03-09,0.007608511136159183,0.0011554922826297034
2007-03-12,0.004990220423803552,0.0026696392623107986
2007-03-13,0.009471398520843962,-0.020441268221769275
2007-03-14,0.012712019510172253,0.006451821940441472
2007-03-15,0.006548677830966393,0.003591184955066263
2007-03-16,0.0054011628316998,-0.00380749939057201
2007-03-19,0.007370965373271692,0.010837279506975698
2007-03-20,0.004369628338395658,0.0062153521091857485
2007-03-21,0.00814521480085949,0.016885216081708322
2007-03-22,0.0041810054215851,0.0001603117020519751
2007-03-23,0.004663952306623771,0.0010379189613577895
2007-03-25,0.0071010780158917,0.0005289937409761012
2007-03-26,0.0065204060391288446,-0.0057993832786543895
2007-03-27,0.007866590850252687,-0.008173235607832051
2007-03-28,0.008899993835369898,0.0038173361658425625
2007-03-29,0.006865841766338036,-0.0015829188805642723
2007-04-01,0.0047102075327071944,0.0029387179382787633
2007-04-02,0.006510974171080116,0.009036048190486189
2007-04-03,0.003636648127892139,0.00118893263858348
2007-04-04,0.0026208268223820016,0.0031358862368407988
2007-04-08,0.0034038168780872596,0.000581693297844765
2007-04-09,0.0031631913688003922,0.0026824866405474154
2007-04-10,0.004683617077765047,-0.006455657247320957
2007-04-11,0.004562220332516164,0.005972235162092197
2007-04-12,0.004337553210938144,0.0035924507612226327
2007-04-15,0.005519537551602734,0.010441760197165296
2007-04-16,0.003859057288867049,0.002218065206021113
2007-04-17,0.0040530071666216435,0.000570729734203823
2007-04-18,0.00648100895892844,-0.0010193888627659223
2007-04-19,0.008903446456496641,0.009433713013083557
2007-04-22,0.003625177039042024,-0.0023264684939534315
2007-04-23,0.004774714361271437,-0.0004591895385472686
2007-04-24,0.005625650520655847,0.009665872582893333
2007-04-25,0.003984347845809023,-0.0004014425221682693
2007-04-26,0.004598387019331332,-6.692275777790319e-05
2007-04-29,0.004813110640039828,-0.00799595729406905
2007-04-30,0.006167499536314754,0.0025670149487686976
2007-05-01,0.0038880075172740987,0.006632867285548884
2007-05-02,0.0044867536729230745,0.004189046582069167
2007-05-03,0.004072298943318872,0.002214162897459394
2007-05-06,0.003305180401754827,0.002262286802347445
2007-05-07,0.005005767706131768,-0.0008220577096615
2007-05-08,0.004456460200179802,0.0030858499310596303
2007-05-09,0.006717902429063212,-0.013774221591496074
2007-05-10,0.005214068488275552,0.009115298101855561
2007-05-13,0.005207199774721775,-0.0013959334080116364
2007-05-14,0.0073110004709650445,-0.0011048327568617148
2007-05-15,0.0061111362080705335,0.008190597142575782
2007-05-16,0.004472709481612024,-0.0009119023707015212
2007-05-17,0.004578144355127763,0.006490726584077368
2007-05-20,0.003836961091902158,0.0013718188593964617
2007-05-21,0.004375141603389392,-0.0004330026835090961
2007-05-22,0.005533039315982709,-0.0011555912856985005
2007-05-23,0.007315555526228094,-0.009571661960102213
2007-05-24,0.005556139800709446,0.005391205239070197
2007-05-28,0.005117791671894148,0.0014832641116162655
2007-05-29,0.006961859748460378,0.007945688592733707
2007-05-30,0.004145635052693833,0.00017643656987732667
2007-05-31,0.006158181704572852,0.0036849750325051336
2007-06-03,0.003561050694191884,0.0018991381542180902
2007-06-04,0.0055809558747470225,-0.0049766253912829446
2007-06-05,0.006061692105879744,-0.00904585807700585
2007-06-06,0.008623816365643102,-0.017985319026487742
2007-06-07,0.007248894790001984,0.011168380602839369
2007-06-10,0.004836394202790205,0.0011338659075769938
2007-06-11,0.008143074453613347,-0.010331723282160503
2007-06-12,0.008055427561756366,0.014603651482293655
2007-06-13,0.0048866110537760825,0.004838384666365214
2007-06-14,0.006868720046676899,0.006708557430941322
2007-06-17,0.004255150874599137,-0.0012074891895657112
2007-06-18,0.004278933620047546,0.0018530606894649878
2007-06-19,0.007196579257957061,-0.014074938583640225
2007-06-20,0.008811502849714747,0.006201887029594988
2007-06-21,0.00898688240976754,-0.011843922117907142
2007-06-24,0.01043515039115393,-0.003983803600669133
2007-06-25,0.008955181024848342,-0.00334986288643535
2007-06-26,0.00841515047375538,0.009147096325084708
2007-06-27,0.007840164236930538,-0.000365078578920861
2007-06-28,0.008809040710893093,-0.002665790728727806
2007-07-01,0.005708403227177991,0.011239717724774724
2007-07-02,0.0031657344126322885,0.0037121152712221313
2007-07-04,0.004588458086444149,0.00035406585994821835
2007-07-05,0.004261987214047398,0.003383522153066317
2007-07-08,0.003940934964826926,0.0009207953448405649
2007-07-09,0.008635366538313611,-0.014345316610628087
2007-07-10,0.007002726982905867,0.005691737937132413
2007-07-11,0.007007859376296231,0.018720298311737195
2007-07-12,0.0043393693844273155,0.003013245710642633
2007-07-15,0.004364659864672928,-0.0016635827600084193
2007-07-16,0.004750199095344121,8.389018134888086e-05
2007-07-17,0.00820055041441309,-0.001982980610067187
2007-07-18,0.005951210844008108,0.003987796706391844
2007-07-19,0.008966533369859813,-0.012233043997331175
2007-07-22,0.006346734691059758,0.004475153496300212
2007-07-23,0.010782411267708165,-0.01873597242910999
2007-07-24,0.013070076019212742,0.0037424427613359135
2007-07-25,0.018091982483354332,-0.021374595247716545
2007-07-26,0.013699079498893348,-0.017989748640417132
2007-07-29,0.012036774963419396,0.0093035347617551
2007-07-30,0.011620144631242762,-0.012453835410057602
2007-07-31,0.01671827845610905,0.00791519308796464
2007-08-01,0.010545318478500305,0.003614892375270229
2007-08-02,0.012634865620615044,-0.026224623122570904
2007-08-05,0.015228377464917266,0.023066568144999834
2007-08-06,0.015802648616292145,0.006759926959151257
2007-08-07,0.011772960373712298,0.013484498985864266
2007-08-08,0.021938667411969214,-0.028066669802760343
2007-08-09,0.020329281871748445,-0.0018911592249761938
2007-08-12,0.010790512807554607,0.00017207143071671564
2007-08-13,0.012419599065589839,-0.018350285713036235
2007-08-14,0.014086284730652012,-0.014196852011486374
2007-08-15,0.023308847642343884,0.0056859826070877004
2007-08-16,0.022522152985227677,0.021353970835073784
2007-08-19,0.010904519997230506,0.00020066773987456452
2007-08-20,0.00988576749176314,0.0010649407336628296
2007-08-21,0.011598292597102385,0.011339470419457383
2007-08-22,0.009439303664169821,-0.0003622457911452164
2007-08-23,0.005917589497742007,0.011114964480896989
2007-08-26,0.006175968794908536,-0.008343366786241334
2007-08-27,0.00787569286688518,-0.022969701142706505
2007-08-28,0.010595467773581306,0.020738006756967842
2007-08-29,0.011457519801117517,-0.00388833852901068
2007-08-30,0.013263122023792135,0.010059389683044963
2007-09-03,0.006176022873772279,0.011329768002036838
2007-09-04,0.010097555605145237,-0.011832379555023755
2007-09-05,0.007507857960966929,0.004291226532153125
2007-09-06,0.013905552147469729,-0.016884284326477563
2007-09-09,0.010879066044334872,-0.0013011378184541098
2007-09-10,0.00897741334398184,0.013703952372634158
2007-09-11,0.007624867847023698,-8.833952282027474e-05
2007-09-12,0.008040983059586122,0.008067780259142898
2007-09-13,0.008256641451682985,0.0005256631563786504
2007-09-16,0.005672880556630035,-0.00528942708522288
2007-09-17,0.014727147066285445,0.02862984625014604
2007-09-18,0.009417224151525861,0.006377388523072795
2007-09-19,0.006428540738594366,-0.006897506911106992
2007-09-20,0.006494903239902177,0.004461579727312723
2007-09-23,0.006367966932271163,-0.004902904895608842
2007-09-24,0.007038575777139961,0.000250327733008631
2007-09-25,0.0061366845312773735,0.0047574704337930195
2007-09-26,0.005321781069434744,0.003997401454426181
2007-09-27,0.005003291530426665,-0.003139001367642912
2007-09-30,0.00546280272728831,0.01315042163909232
2007-10-01,0.004311233642571787,-0.00040733329801668453
2007-10-02,0.005897242491437163,-0.004361739034728776
2007-10-03,0.003827276838256138,0.0021605637546949904
2007-10-04,0.007139724676541715,0.008936379319568187
2007-10-07,0.003992219419162679,-0.002572712670785143
2007-10-08,0.005708045424921319,0.00794757145986957
2007-10-09,0.005209761351727169,-0.0021874568992591875
2007-10-10,0.009241900491244444,-0.004698068445225703
2007-10-11,0.005672472410341746,0.004634035660418011
2007-10-14,0.007145553344390972,-0.007868741300628274
2007-10-15,0.006743911757341669,-0.006812835987578152
2007-10-16,0.009175762766805607,0.0015583508013760168
2007-10-17,0.0067907368277681105,-0.0011360576131863595
2007-10-18,0.011055093070209767,-0.025798586595004894
2007-10-21,0.010594827616577818,0.004283202983333727
2007-10-22,0.00846598382535662,0.008742047963138275
2007-10-23,0.014033185199483402,-0.0026350476380051138
2007-10-24,0.011932650950941287,-0.0012606887933819453
2007-10-25,0.008088633642832169,0.013859094818247875
2007-10-29,0.006095345557606132,0.0034852756523338487
2007-10-30,0.005387272734238281,-0.006126819849250825
2007-10-31,0.011165580972345325,0.011131864468303143
2007-11-01,0.014491733484680155,-0.02628027938140847
2007-11-02,0.014267976194190962,0.001682765962672115
2007-11-05,0.012828664577538848,-0.00582221049115081
2007-11-06,0.008820113431287906,0.012459344612133084
2007-11-07,0.014051869458936772,-0.030518526150530568
2007-11-08,0.018736413950300096,-0.0005628549779857877
2007-11-09,0.01560576991058115,-0.01484292805151504
2007-11-12,0.013244675818720518,-0.009344795770654304
2007-11-13,0.011225030619824607,0.028479111095441045
2007-11-14,0.011282957688390043,-0.007491433486597973
2007-11-15,0.011944219492038817,-0.012545188290973473
2007-11-16,0.013042823934409297,0.004681756266521479
2007-11-19,0.012105433790079561,-0.016667744124873162
2007-11-20,0.0171955013921665,0.003883959555773743
2007-11-21,0.0148970267947668,-0.016467243998325075
2007-11-23,0.009587539852036106,0.017321360300331715
2007-11-26,0.011303152453806859,-0.024273633254323093
2007-11-27,0.014274260018088503,0.015874469095320667
2007-11-28,0.01108639992869642,0.027981286088658134
2007-11-29,0.010607367147977862,0.000408304927788285
2007-11-30,0.013021440739526484,0.008131282985851666
2007-12-03,0.008708776366969932,-0.006275597634266276
2007-12-04,0.008663291001731773,-0.006677502633077141
2007-12-05,0.011051175965479873,0.014941956589312817
2007-12-06,0.006471775079640994,0.01507366368242985
2007-12-07,0.005555198204403746,-0.002125272270171987
2007-12-10,0.0055581421786981755,0.008137851278097198
2007-12-11,0.015148304452182099,-0.02611658722419662
2007-12-12,0.021373532448591647,0.0065244391012466854
2007-12-13,0.010571756822591032,0.0014985806611455426
2007-12-14,0.010063824447942243,-0.01435866611441768
2007-12-17,0.010156853125747167,-0.014927340456944067
2007-12-18,0.012135970257420706,0.005206962181157201
2007-12-19,0.009898298079445238,-0.0009565987109984256
2007-12-20,0.008427925512055217,0.005582137967755611
2007-12-21,0.009443835769430253,0.01664939733177953
2007-12-24,0.0044417109620275156,0.0076673962819918725
2007-12-26,0.004618206005394508,0.0006479907503940871
2007-12-27,0.006217016257927255,-0.013696771830040309
2007-12-28,0.007754580813049181,6.0930407338824354e-05
2007-12-31,0.006113055507965227,-0.007079170555794015
2008-01-02,0.010530770923821294,-0.013073247793567161
2008-01-03,0.008087749274154498,-0.0005251193730794704
2008-01-04,0.012991107117678615,-0.02499692798719943
2008-01-07,0.013807557949253734,0.003480355792648951
2008-01-08,0.015058282563592701,-0.018753823972041395
2008-01-09,0.015742716153446964,0.013670699159773887
2008-01-10,0.01881137572730926,0.007819278276987666
2008-01-11,0.014951758651743948,-0.013149549902209644
2008-01-14,0.009599680589698721,0.010469887628409547
2008-01-15,0.012201732094133192,-0.02539403563194974
2008-01-16,0.015963427216233988,-0.005483325949908434
2008-01-17,0.017128185712474046,-0.029285740839261276
2008-01-18,0.01920224321703066,-0.006190852375857584
2008-01-22,0.039248675674346006,-0.010734478490639458
2008-01-23,0.035173955667112566,0.02086207863301746
2008-01-24,0.017193947161923,0.009456475846236888
2008-01-25,0.016763679071641762,-0.01569809000120674
2008-01-28,0.014217528704138423,0.01686649585192263
2008-01-29,0.010022705713129564,0.006585513623915523
2008-01-30,0.015117797952645087,-0.0054553822089670485
2008-01-31,0.022185607990406753,0.014183699206053018
2008-02-01,0.01177710015716942,0.01526923657485824
2008-02-04,0.008220021621014886,-0.010353901682546903
2008-02-05,0.01820965914532724,-0.03196015933930466
2008-02-06,0.011819025841667325,-0.008184273399920458
2008-02-07,0.01625706712036338,0.007615794066786013
2008-02-08,0.012564851763669956,-0.004364101376719391
2008-02-11,0.009540772072651799,0.005993874242155195
2008-02-12,0.012615809803496565,0.00763493138251341
2008-02-13,0.011396948027257122,0.0127065576691324
2008-02-14,0.010863839477689275,-0.013062450667728447
2008-02-15,0.008609744375195613,0.0008746766848502017
2008-02-19,0.01169208617557192,-0.0007931066847680231
2008-02-20,0.014265395948763566,0.008461861584323011
2008-02-21,0.01069702767791128,-0.01311455381805608
2008-02-22,0.012396327609457568,0.008877805719206933
2008-02-25,0.013419788509510871,0.012430724285297038
2008-02-26,0.009973722375916571,0.007447186881783177
2008-02-27,0.010823859871182739,-0.0011950764279377655
2008-02-28,0.010218838935661919,-0.008939420381284178
2008-02-29,0.012593355377579083,-0.026879733064492598
2008-03-03,0.010989679646104339,0.0002553587804723262
2008-03-04,0.014312714638739921,-0.0034830004029563714
2008-03-05,0.012723385314805175,0.005268688367138906
2008-03-06,0.012348409804910105,-0.022492278002203672
2008-03-07,0.01805234854449692,-0.008662462779194857
2008-03-10,0.012221460251909344,-0.014284621982682582
2008-03-11,0.02320334028423494,0.035116476557411264
2008-03-12,0.010775645194325953,-0.008656547948494143
2008-03-13,0.020191429381646066,0.004550607548691072
2008-03-14,0.02384141795302872,-0.02004906423010865
2008-03-17,0.02204531732366309,-0.009605263145722753
2008-03-18,0.023845148582804006,0.040350587361181495
2008-03-19,0.016087003681201792,-0.023262527481408207
2008-03-20,0.01180134549875564,0.023977073793725507
2008-03-24,0.010612915570897566,0.01431075315912798
2008-03-25,0.009686493968629677,0.0026573809731760714
2008-03-26,0.010520736199049951,-0.008910398659810033
2008-03-27,0.011229486598682953,-0.011107517009765987
2008-03-28,0.009389823372572702,-0.008665276683332761
2008-03-30,0.009178859606894296,0.005628860038463958
2008-03-31,0.013439155434066532,0.03563061960043259
2008-04-01,0.008817394057146839,-0.0016950271098108117
2008-04-02,0.008856403756322963,0.0012131134652491684
2008-04-03,0.008571365773354005,0.0009125187243271001
2008-04-06,0.008542978959813076,0.0013052785414010488
2008-04-07,0.008799234305865891,-0.0050409224220198
2008-04-08,0.00711231664230451,-0.007978423482829
2008-04-09,0.008668627061993063,0.004331689941456539
2008-04-10,0.011842501792611222,-0.0200995001858152
2008-04-13,0.007099434890283557,-0.0032076952025678544
2008-04-14,0.008432462002237644,0.004586767994826923
2008-04-15,0.010010043849554307,0.02117994752214525
2008-04-16,0.0077208010617017975,0.001348331278173573
2008-04-17,0.01624890632618085,0.01836471645738507
2008-04-20,0.0059707931723482766,-0.0020511646647270263
2008-04-21,0.007977572086298944,-0.008050880215700513
2008-04-22,0.007978800792409734,0.0023648390091516158
2008-04-23,0.01089050139102879,0.00626223159578927
2008-04-24,0.009663892024725106,0.006659658477126073
2008-04-27,0.006196454690116155,-0.001374226319406981
2008-04-28,0.005743930519450039,-0.003271376248625902
2008-04-29,0.011776271512792154,-0.004717822278214556
2008-04-30,0.008206018804542012,0.017164915698364102
2008-05-01,0.012258778604494005,0.0030116556031390862
2008-05-04,0.006750175629287367,-0.003934682344143174
2008-05-05,0.008485956420406464,0.007875087131909224
2008-05-06,0.007097914894254234,-0.018774182973976258
2008-05-07,0.00859230966539952,0.003634321418819088
2008-05-08,0.009795940994498405,-0.006619022557561036
2008-05-11,0.006007793349678299,0.010753369540374305
2008-05-12,0.005236916755482275,-0.00022092281688050066
2008-05-13,0.006433610931925982,0.003464999535764714
2008-05-14,0.0069593730377643,0.010794419429669858
2008-05-15,0.006224372876385676,0.0011165770702800568
2008-05-18,0.007479856998634513,0.0011083209372577392
2008-05-19,0.008097820855106248,-0.008589968820903546
2008-05-20,0.009861003521484859,-0.01662052569660271
2008-05-21,0.006671488984333647,0.0020828702289247265
2008-05-22,0.007917137287027724,-0.0127371860774775
2008-05-26,0.007796715234737877,0.006778704983798529
2008-05-27,0.007457875515454887,0.003925938172002646
2008-05-28,0.006745463152252445,0.00503428962614094
2008-05-29,0.006231141206306209,0.0006507414033221532
2008-06-01,0.007787525215957397,-0.009524360370197512
2008-06-02,0.008753149625894801,-0.006044501455344783
2008-06-03,0.010268134895637085,-4.356602431666506e-05
2008-06-04,0.008476006738561083,0.018817044093843903
2008-06-05,0.013171286346405199,-0.03145106780743972
2008-06-08,0.010381751600380353,0.0018954009156672566
2008-06-09,0.01160727170268707,-0.0034776506156258056
2008-06-10,0.010310017729034223,-0.01647823838049099
2008-06-11,0.010975835300194695,0.003520406650911836
2008-06-12,0.011124654754912621,0.014525374357641986
2008-06-15,0.008265463330382448,7.353562985174535e-06
2008-06-16,0.008965382892720043,-0.006721610745065217
2008-06-17,0.010684395426368306,-0.008945860598978886
2008-06-18,0.008632502889189902,0.0030727718630734974
2008-06-19,0.011721534524540719,-0.018868200619195873
2008-06-22,0.007635774058715292,0.0007054888078173281
2008-06-23,0.009581196285710079,-0.0031596082854704077
2008-06-24,0.010744005591677621,0.005961472978631426
2008-06-25,0.01154070665799976,-0.02985754619561942
2008-06-26,0.010761385497369751,-0.0031682391285798293
2008-06-29,0.009365818958162768,-0.00017978230756028566
2008-06-30,0.015240563555065804,0.004477107191395298
2008-07-01,0.011890116321466328,-0.018291492892823304
2008-07-02,0.01317342266675597,0.0009823494784974986
2008-07-06,0.016012949750967183,-0.009083812731002663
2008-07-07,0.012554853383094523,0.017450016842903683
2008-07-08,0.011477916191408612,-0.02293857078956691
2008-07-09,0.016886790351455187,0.007412422072599127
2008-07-10,0.023083982141996213,-0.01103450623349126
2008-07-13,0.01520864199881107,-0.00990267569459501
2008-07-14,0.01795434235654428,-0.010931665850513552
2008-07-15,0.014291751961813499,0.025002623619930626
2008-07-16,0.013366068321387557,0.011147693080970321
2008-07-17,0.009092453241020313,0.0006985735096071298
2008-07-20,0.007031120971402369,-0.00023809523922019895
2008-07-21,0.010761218508561194,0.01327812486222037
2008-07-22,0.011627371809140705,0.004251966293767862
2008-07-23,0.009752411266735827,-0.022487391428858135
2008-07-24,0.010933106261305614,0.003082304689116732
2008-07-27,0.008555647456396026,-0.018127675532215573
2008-07-28,0.009752488339823636,0.022365239008946852
2008-07-29,0.012601445817802018,0.016640547319860755
2008-07-30,0.01117353384431264,-0.013146583100125625
2008-07-31,0.010689242664192819,-0.0054676725377012115
2008-08-03,0.008374349371038339,-0.009030288316106843
2008-08-04,0.008706089027913269,0.027644543953933565
2008-08-05,0.00784999536345765,0.004088141550398029
2008-08-06,0.011400515343878101,-0.01762146346063674
2008-08-07,0.008982277038681562,0.02221810533249515
2008-08-10,0.008412615384018034,0.007430517630934168
2008-08-11,0.009052927055236273,-0.011654927970484253
2008-08-12,0.010556539784181179,-0.0029117527181926808
2008-08-13,0.00940729680539507,0.005482567657185761
2008-08-14,0.00875984815888255,0.003789944599827668
2008-08-17,0.009083198013908432,-0.014370984407996433
2008-08-18,0.00959548549472064,-0.009573058285519971
2008-08-19,0.010361772189784912,0.005963497261470774
2008-08-20,0.00988583838941531,0.002076502193806259
2008-08-21,0.009252073877282363,0.011294014263023792
2008-08-24,0.009087023641323699,-0.01926299799617927
2008-08-25,0.008230844325249835,0.0031354408998323273
2008-08-26,0.007712614769194284,0.008014363696645143
2008-08-27,0.008790086300856089,0.013985916855173175
2008-08-28,0.007496417619234089,-0.012660308245781664
2008-09-01,0.012319531308901325,-0.00460819510654675
2008-09-02,0.01099535295340718,-0.0015904544765133427
2008-09-03,0.012038983322066694,-0.030798367377997293
2008-09-04,0.012989592128970023,0.004501968134901734
2008-09-07,0.025494998758580082,0.020461397943567917
2008-09-08,0.014697345600515761,-0.034493786238546625
2008-09-09,0.013546624115586879,0.005397915008246193
2008-09-10,0.019478952099381528,0.014597740327056047
2008-09-11,0.01441667636835897,0.002070385839180566
2008-09-14,0.030239662500530656,-0.04453815487543852
2008-09-15,0.03532734617137268,0.013467993660960475
2008-09-16,0.03153245649474522,-0.048852771157380966
2008-09-17,0.04041712043187887,0.03769483477398222
2008-09-18,0.03533563366709305,0.04202844020929129
2008-09-21,0.016703459394927747,-0.03644633492247422
2008-09-22,0.019916995109754886,-0.016040691128283897
2008-09-23,0.015598604086808538,0.0006984092541221764
2008-09-24,0.016723109232167323,0.018633717197619894
